signature	mode_exposure	mean_exposure	median_exposure	0%	100%	2.5%	25%	75%	97.5%
Signature 12	0.037816826928737474	0.03951629702884306	0.03916453757256995	3.553685318982721e-4	0.09260425686199956	0.007661800919227522	0.02847717734233223	0.05057372808475136	0.07164130352568161
Signature 13	1.1122215396932239e-4	3.7689242556411594e-4	2.568758010351769e-4	4.832425143453766e-7	0.0023223417603026237	1.3175559896590334e-5	1.0761171153288712e-4	5.207184020539297e-4	0.0013838749442091661
Signature 14	1.9020625726034026e-4	6.344842264500934e-4	4.429099396325179e-4	9.752310165568427e-7	0.004374296286087973	2.222832545262009e-5	1.881410449135008e-4	8.659090432446726e-4	0.0025252314235746733
Signature 15	5.105398461316971e-4	0.0016706870936033808	0.0011597637249812429	9.602099966863733e-6	0.008813333464476625	6.636639267528867e-5	5.10548919714394e-4	0.002345513542292579	0.005944025332337238
Signature 16	0.10988756505816727	0.10526256730609301	0.1058927932748513	0.03223181628877974	0.18002181419140734	0.05465297191155576	0.0882356282608107	0.12152308621380926	0.15484348359588573
Signature 17	3.476129801199422e-4	0.0012966202307399337	9.477705564482118e-4	1.2415223931379104e-6	0.008652129391677671	3.9979786950838205e-5	3.7518189097524924e-4	0.0017356230058458507	0.004957577698279828
Signature 18	3.007849609765603e-4	9.90171369850183e-4	7.694086735578502e-4	4.083922007212044e-6	0.006351944420555314	3.760096651267818e-5	3.389635318208718e-4	0.0013749248601804549	0.0036780058966494997
Signature 19	5.750707803881766e-4	0.0018344057625771116	0.0013748045203360129	7.5209937741606476e-6	0.01041160672655205	6.681438911730117e-5	6.060212254440537e-4	0.002521599423108546	0.006153310378687928
Signature 20	2.0374611909811119e-4	7.820034350495436e-4	5.366906589530427e-4	1.996084440902099e-6	0.004294052385067819	2.546690347572232e-5	2.0699848889087132e-4	0.0011053160602416973	0.0031107638932369266
Signature 21	3.6662949413992715e-4	0.0014075973762948451	9.653297123017011e-4	1.8799193182571717e-6	0.01030343804719748	3.227108349087029e-5	3.50135647291058e-4	0.0020844783572101138	0.005386369085249966
Signature 22	2.235622062290363e-4	7.636171335646404e-4	4.909654133785572e-4	2.5085455454940677e-6	0.005159814295148423	2.463085935137338e-5	2.1219676676619085e-4	0.0010737186468368094	0.00280590072326298
Signature 23	2.036395004947132e-4	7.67472579214516e-4	4.8349646081762763e-4	8.627466177045386e-7	0.0061819105329618835	1.307609682715252e-5	1.9927969531808231e-4	0.0010461361367743707	0.0032232191454318925
Signature 24	1.3326730047487893e-4	4.7692745296111597e-4	3.210241270988973e-4	2.9317070039153522e-8	0.003894077092708398	1.0657919654166364e-5	1.3163549573570895e-4	6.726835954757718e-4	0.0019804701938037814
Signature 25	0.025109052894889447	0.023659657230640153	0.022556283893946004	1.6924963766131086e-4	0.06610340612276683	0.002691916665528521	0.013714755736659024	0.03186690920694556	0.05208530679062367
Signature 26	4.819861008135593e-4	0.0016266679646324163	0.0010993727544452588	3.4543162355434977e-7	0.011096547412436833	4.1884245684779433e-5	4.631102896264303e-4	0.002302045590388383	0.005793737582593408
Signature 27	0.01963402439247429	0.020646425488702293	0.020526537251726602	0.008148889382501277	0.035805005831596105	0.01239372993157101	0.017729076581697634	0.023462715066444095	0.029454396133053236
Signature 28	0.001475143733232587	0.004498352713344024	0.0037374852810009556	3.441622148095885e-5	0.022972565204357788	2.2630454873015044e-4	0.0016483512210128187	0.006566819063151841	0.013096520403904532
Signature 29	2.9396807305267527e-4	0.001090211435112746	7.384743166896021e-4	4.452784487744221e-7	0.008331607657288949	2.419223160253196e-5	3.013340853023977e-4	0.0014828161293640222	0.004282147250673868
Signature 30	0.006169432208217295	0.016424583891691328	0.014669078735635548	7.082381401255346e-5	0.059658671898578326	7.877308458194176e-4	0.007232134328866704	0.02392838043758153	0.04095813655422559
